item_ID,item_type,contains
1043,0,"[3,11]"
1044,0,"[1,16]"
1045,0,"[0,5]"
1046,1,"[2,13,14]"
1047,1,"[2,5,9]"
1048,1,"[4,11,9]"
1049,3,[17]
1050,0,"[0,13]"
1051,0,"[4,6]"
1052,0,"[3,7]"
1053,1,"[1,13,16]"
1054,2,"[1,7,14,11]"
1055,2,"[2,7,6,16]"
1056,2,"[3,13,15,5]"
1057,3,[18]
1058,1,"[4,13,13]"
1059,2,"[1,14,14,5]"
1060,1,"[1,14,14]"
1061,1,"[4,11,6]"
1062,0,"[4,15]"
1063,0,"[2,5]"
1064,1,"[3,11,11]"
1065,2,"[0,7,15,13]"
1066,2,"[3,7,16,5]"
1067,0,"[0,13]"
1068,3,[18]
1069,0,"[0,9]"
1070,1,"[0,15,8]"
1071,0,"[1,15]"
1072,2,"[2,16,12,16]"
1073,3,[18]
1074,0,"[0,6]"
1075,2,"[4,14,8,6]"
1076,2,"[0,12,8,13]"
1077,0,"[2,7]"
1078,0,"[4,12]"
1079,0,"[0,13]"
1080,0,"[4,10]"
1081,1,"[3,16,11]"
1082,0,"[4,14]"
1083,0,"[4,13]"
1084,1,"[0,14,8]"
1085,1,"[4,5,11]"
1086,0,"[3,14]"
1087,0,"[0,16]"
1088,1,"[0,16,5]"
1089,3,[18]
1090,1,"[4,11,5]"
1091,1,"[3,8,15]"
1092,2,"[4,9,13,13]"
1093,0,"[3,16]"
1094,2,"[3,6,14,14]"
1095,3,[19]
1096,1,"[3,6,9]"
1097,0,"[3,5]"
1098,0,"[2,15]"
1099,1,"[1,16,9]"
1100,1,"[3,15,15]"
1101,0,"[0,10]"
1102,1,"[0,12,8]"
1103,0,"[0,11]"
1104,1,"[0,12,16]"
1105,0,"[1,10]"
1106,2,"[0,11,5,14]"
1107,3,[19]
1108,2,"[1,15,15,9]"
1109,0,"[4,15]"
1110,2,"[4,5,15,6]"
1111,3,[17]
1112,0,"[1,5]"
1113,1,"[2,7,13]"
1114,0,"[0,9]"
1115,1,"[0,14,15]"
1116,1,"[2,12,13]"
1117,0,"[4,6]"
1118,2,"[4,7,14,6]"
1119,1,"[1,10,10]"
1120,0,"[4,14]"
1121,2,"[3,16,14,7]"
1122,2,"[4,6,13,9]"
1123,2,"[2,11,14,11]"
1124,1,"[1,5,15]"
1125,3,[19]
1126,1,"[0,9,5]"
1127,1,"[3,7,15]"
1128,2,"[1,15,16,5]"
1129,3,[19]
1130,1,"[0,8,14]"
1131,1,"[3,10,11]"
1132,2,"[2,7,9,14]"
1133,0,"[3,5]"
1134,0,"[2,5]"
1135,2,"[3,10,11,15]"
1136,0,"[2,10]"
1137,1,"[2,14,7]"
1138,1,"[1,15,10]"
1139,1,"[4,8,14]"
1140,0,"[2,9]"
1141,0,"[1,14]"
1142,0,"[2,13]"
1143,2,"[3,10,10,6]"
1144,0,"[0,7]"
1145,2,"[1,8,10,7]"
1146,0,"[4,9]"
1147,0,"[0,7]"
1148,0,"[2,13]"
1149,0,"[4,14]"
1150,0,"[1,16]"
1151,0,"[3,12]"
1152,2,"[3,16,15,6]"
1153,0,"[0,9]"
1154,1,"[1,10,14]"
1155,2,"[2,9,6,9]"
1156,0,"[3,11]"
1157,1,"[3,16,10]"
1158,1,"[1,15,7]"
1159,0,"[4,6]"
1160,0,"[3,16]"
1161,0,"[2,11]"
1162,0,"[2,9]"
1163,2,"[3,15,16,16]"
1164,0,"[2,9]"
1165,3,[17]
1166,2,"[1,5,12,9]"
1167,0,"[0,14]"
1168,0,"[0,12]"
1169,2,"[2,12,10,15]"
1170,0,"[2,16]"
1171,0,"[1,6]"
1172,0,"[1,6]"
1173,1,"[3,12,9]"
1174,1,"[0,12,7]"
1175,0,"[4,12]"
1176,0,"[4,14]"
1177,2,"[1,14,5,10]"
1178,2,"[2,14,6,11]"
1179,0,"[0,13]"
1180,1,"[1,16,6]"
1181,1,"[2,7,11]"
1182,2,"[0,13,16,13]"
1183,2,"[0,12,11,14]"
1184,1,"[2,9,14]"
1185,0,"[1,5]"
1186,0,"[0,9]"
1187,0,"[1,16]"
1188,0,"[3,15]"
1189,1,"[1,12,13]"
1190,2,"[2,6,15,14]"
1191,0,"[0,13]"
1192,2,"[3,11,5,14]"
1193,0,"[4,12]"
1194,0,"[1,9]"
1195,0,"[0,16]"
1196,0,"[0,5]"
1197,2,"[1,13,8,13]"
1198,1,"[2,14,11]"
1199,2,"[1,8,8,15]"
1200,1,"[2,13,13]"
1201,1,"[4,9,13]"
1202,0,"[4,6]"
1203,2,"[2,16,5,10]"
1204,2,"[2,9,16,8]"
1205,0,"[0,14]"
1206,2,"[4,11,14,7]"
1207,1,"[1,13,8]"
1208,3,[17]
1209,1,"[2,9,12]"
1210,0,"[4,6]"
1211,2,"[4,12,12,13]"
1212,0,"[1,12]"
1213,0,"[3,12]"
1214,1,"[0,13,11]"
1215,0,"[4,7]"
1216,2,"[3,8,7,11]"
1217,2,"[0,14,11,6]"
1218,0,"[4,5]"
1219,0,"[0,12]"
1220,1,"[3,10,10]"
1221,0,"[4,14]"
1222,2,"[0,13,7,6]"
1223,2,"[4,11,7,16]"
1224,1,"[4,13,16]"
1225,1,"[3,9,13]"
1226,0,"[0,15]"
1227,1,"[3,9,13]"
1228,0,"[3,15]"
1229,1,"[0,10,14]"
1230,2,"[2,10,5,14]"
1231,2,"[1,16,10,7]"
1232,0,"[2,16]"
1233,2,"[3,10,7,13]"
1234,0,"[4,5]"
1235,0,"[3,14]"
1236,1,"[3,15,10]"
1237,2,"[3,12,8,11]"
1238,1,"[0,16,11]"
1239,1,"[3,16,11]"
1240,2,"[3,16,16,6]"
1241,2,"[3,12,14,8]"
1242,0,"[3,13]"
1243,1,"[0,7,12]"
1244,3,[19]
1245,2,"[2,7,10,12]"
1246,0,"[3,15]"
1247,0,"[3,11]"
1248,1,"[1,6,12]"
1249,0,"[3,13]"
1250,0,"[0,5]"
1251,1,"[1,11,12]"
1252,1,"[1,10,11]"
1253,1,"[4,16,16]"
1254,2,"[2,6,12,15]"
1255,3,[18]
1256,2,"[4,11,11,12]"
1257,2,"[2,8,5,12]"
1258,2,"[1,9,14,7]"
1259,0,"[3,15]"
1260,1,"[1,5,8]"
1261,1,"[2,11,12]"
1262,2,"[3,10,7,9]"
1263,2,"[0,10,11,14]"
1264,3,[19]
1265,0,"[0,11]"
1266,1,"[3,8,13]"
1267,1,"[2,13,11]"
1268,2,"[3,5,14,12]"
1269,0,"[0,14]"
1270,2,"[1,6,11,14]"
1271,2,"[4,11,8,12]"
1272,0,"[0,16]"
1273,1,"[0,13,13]"
1274,0,"[1,5]"
1275,1,"[0,8,13]"
1276,1,"[2,11,13]"
1277,1,"[1,15,14]"
1278,0,"[1,9]"
1279,1,"[0,16,10]"
1280,0,"[2,12]"
1281,2,"[3,8,13,11]"
1282,0,"[0,8]"
1283,2,"[2,8,15,13]"
1284,0,"[4,15]"
1285,1,"[3,13,12]"
1286,0,"[1,16]"
1287,2,"[4,5,12,11]"
1288,1,"[1,10,9]"
1289,0,"[2,8]"
1290,2,"[0,11,13,9]"
1291,2,"[2,5,13,6]"
1292,2,"[4,11,5,12]"
1293,0,"[0,12]"
1294,0,"[1,6]"
1295,1,"[2,16,9]"
1296,1,"[4,6,8]"
1297,0,"[4,16]"
1298,1,"[3,7,5]"
1299,3,[18]
1300,1,"[3,5,14]"
1301,0,"[0,8]"
1302,2,"[0,12,12,14]"
1303,1,"[1,10,15]"
1304,1,"[2,8,7]"
1305,0,"[3,15]"
1306,1,"[3,14,6]"
1307,0,"[0,7]"
1308,2,"[3,12,6,11]"
1309,1,"[3,10,10]"
1310,2,"[2,15,16,13]"
1311,2,"[1,6,8,10]"
1312,1,"[2,14,10]"
1313,0,"[0,16]"
1314,2,"[3,7,12,6]"
1315,0,"[2,5]"
1316,2,"[0,8,15,15]"
1317,2,"[1,7,7,8]"
1318,1,"[2,8,15]"
1319,2,"[2,13,10,6]"
1320,0,"[2,15]"
1321,2,"[4,12,8,9]"
1322,0,"[2,15]"
1323,0,"[2,9]"
1324,0,"[3,12]"
1325,3,[17]
1326,1,"[1,11,5]"
1327,2,"[1,13,6,5]"
1328,2,"[2,13,5,6]"
1329,1,"[1,11,10]"
1330,1,"[0,12,11]"
1331,2,"[2,11,8,13]"
1332,2,"[2,6,7,10]"
1333,3,[18]
1334,1,"[1,5,9]"
1335,0,"[0,13]"
1336,2,"[1,7,9,15]"
1337,0,"[0,13]"
1338,1,"[1,8,10]"
1339,0,"[1,7]"
1340,1,"[4,15,9]"
1341,0,"[4,15]"
1342,2,"[3,14,9,13]"
1343,1,"[4,9,7]"
1344,0,"[1,5]"
1345,0,"[2,13]"
1346,1,"[0,6,13]"
1347,2,"[1,8,14,16]"
1348,2,"[0,7,10,5]"
1349,2,"[0,13,10,15]"
1350,0,"[1,11]"
1351,0,"[2,13]"
1352,0,"[4,7]"
1353,1,"[2,15,11]"
1354,0,"[0,13]"
1355,1,"[4,16,8]"
1356,1,"[1,13,5]"
1357,0,"[2,5]"
1358,2,"[1,6,11,15]"
1359,0,"[2,14]"
1360,1,"[4,12,8]"
1361,1,"[3,14,16]"
1362,2,"[0,15,12,13]"
1363,0,"[3,13]"
1364,0,"[2,9]"
1365,0,"[3,5]"
1366,2,"[4,16,6,8]"
1367,1,"[1,10,9]"
1368,0,"[4,16]"
1369,0,"[0,15]"
1370,0,"[1,13]"
1371,2,"[2,13,13,14]"
1372,1,"[2,7,8]"
1373,1,"[1,5,13]"
1374,0,"[3,10]"
1375,0,"[1,8]"
1376,3,[18]
1377,1,"[2,10,5]"
1378,2,"[1,5,5,7]"
1379,3,[17]
1380,0,"[2,11]"
1381,1,"[3,7,8]"
1382,1,"[2,7,14]"
1383,1,"[4,16,15]"
1384,3,[19]
1385,1,"[1,10,9]"
1386,3,[17]
1387,3,[17]
1388,2,"[2,16,7,5]"
1389,0,"[1,8]"
1390,2,"[3,14,10,10]"
1391,0,"[4,11]"
1392,0,"[2,14]"
1393,0,"[3,10]"
1394,1,"[3,12,14]"
1395,0,"[0,15]"
1396,0,"[4,10]"
1397,2,"[4,14,8,10]"
1398,2,"[4,9,10,9]"
1399,1,"[2,14,14]"
1400,0,"[4,14]"
1401,2,"[1,7,8,12]"
1402,2,"[4,12,16,11]"
1403,1,"[4,10,12]"
1404,1,"[2,9,10]"
1405,0,"[3,10]"
1406,0,"[0,8]"
1407,0,"[2,11]"
1408,3,[18]
1409,1,"[2,5,5]"
1410,0,"[0,16]"
1411,1,"[1,10,12]"
1412,2,"[3,11,13,9]"
1413,1,"[4,9,7]"
1414,0,"[4,7]"
1415,0,"[1,15]"
1416,0,"[1,8]"
1417,1,"[1,7,6]"
1418,1,"[1,13,15]"
1419,3,[17]
1420,1,"[1,12,5]"
1421,2,"[2,10,14,5]"
1422,1,"[4,10,12]"
1423,0,"[0,15]"
1424,0,"[0,6]"
1425,0,"[2,5]"
1426,0,"[2,14]"
1427,0,"[4,8]"
1428,0,"[2,13]"
1429,2,"[3,12,7,8]"
1430,0,"[1,6]"
1431,1,"[1,14,13]"
1432,1,"[3,8,8]"
1433,2,"[2,9,8,15]"
1434,1,"[3,11,7]"
1435,1,"[4,8,7]"
1436,0,"[2,12]"
1437,0,"[2,6]"
1438,1,"[2,13,8]"
1439,2,"[4,7,11,9]"
1440,2,"[0,5,5,6]"
1441,0,"[2,13]"
1442,0,"[0,5]"
1443,0,"[1,16]"
1444,1,"[3,9,10]"
1445,0,"[0,15]"
1446,1,"[1,5,12]"
1447,1,"[2,5,10]"
1448,2,"[4,5,15,14]"
1449,0,"[4,5]"
1450,1,"[1,7,10]"
1451,2,"[0,9,7,16]"
1452,0,"[2,5]"
1453,1,"[0,9,14]"
1454,0,"[3,14]"
1455,0,"[0,15]"
1456,2,"[3,7,8,9]"
1457,3,[18]
1458,0,"[2,12]"
1459,1,"[0,16,14]"
1460,1,"[3,8,14]"
1461,0,"[3,15]"
1462,0,"[1,12]"
1463,0,"[2,9]"
1464,1,"[0,5,8]"
1465,2,"[4,6,9,16]"
1466,2,"[1,14,11,8]"
1467,2,"[0,12,15,14]"
1468,0,"[2,15]"
1469,0,"[1,8]"
1470,0,"[0,11]"
1471,0,"[4,5]"
1472,0,"[1,7]"
1473,2,"[4,6,9,8]"
1474,2,"[4,13,9,7]"
1475,1,"[0,8,7]"
1476,0,"[3,12]"
1477,1,"[2,13,11]"
1478,2,"[1,10,6,5]"
1479,0,"[2,13]"
1480,1,"[4,10,7]"
1481,1,"[1,7,11]"
1482,2,"[1,13,15,16]"
1483,3,[19]
1484,0,"[1,7]"
1485,2,"[1,7,11,9]"
1486,0,"[4,6]"
1487,1,"[1,15,10]"
1488,0,"[3,12]"
1489,0,"[4,7]"
1490,2,"[4,12,16,9]"
1491,1,"[4,9,15]"
1492,1,"[1,7,5]"
1493,1,"[4,10,5]"
1494,2,"[0,16,14,12]"
1495,0,"[4,7]"
1496,1,"[3,15,5]"
1497,2,"[0,12,5,9]"
1498,0,"[0,11]"
1499,3,[19]
1500,3,[17]
1501,0,"[0,8]"
1502,1,"[2,8,15]"
1503,0,"[0,5]"
1504,2,"[4,13,10,7]"
1505,1,"[4,8,13]"
1506,2,"[1,6,5,12]"
1507,0,"[4,7]"
1508,2,"[4,9,7,11]"
1509,0,"[0,10]"
1510,2,"[0,12,6,7]"
1511,2,"[3,14,13,11]"
1512,3,[19]
1513,0,"[1,14]"
1514,0,"[0,8]"
1515,1,"[3,5,13]"
1516,2,"[3,15,7,15]"
1517,2,"[0,11,11,16]"
1518,2,"[1,5,11,9]"
1519,2,"[0,15,16,6]"
1520,1,"[0,6,15]"
1521,0,"[3,14]"
1522,0,"[2,14]"
1523,3,[18]
1524,2,"[3,12,15,6]"
1525,2,"[0,9,14,13]"
1526,2,"[4,11,7,14]"
1527,0,"[3,6]"
1528,0,"[4,7]"
1529,3,[17]
1530,1,"[1,7,6]"
1531,0,"[2,7]"
1532,3,[17]
1533,1,"[4,13,10]"
1534,2,"[4,6,16,13]"
1535,0,"[3,9]"
1536,2,"[0,8,12,8]"
1537,1,"[4,14,12]"
1538,0,"[0,6]"
1539,0,"[1,6]"
1540,0,"[1,9]"
1541,1,"[3,10,5]"
1542,0,"[1,9]"
1543,1,"[0,11,16]"
1544,2,"[1,12,6,14]"
1545,1,"[1,6,14]"
1546,0,"[1,16]"
1547,0,"[3,5]"
1548,0,"[2,13]"
1549,0,"[4,16]"
1550,2,"[1,6,14,7]"
1551,2,"[0,5,12,12]"
1552,1,"[0,16,16]"
1553,0,"[3,9]"
1554,0,"[0,12]"
1555,0,"[2,8]"
1556,2,"[4,6,6,11]"
1557,0,"[3,10]"
1558,0,"[2,5]"
1559,0,"[3,14]"
1560,0,"[4,6]"
1561,2,"[3,16,15,10]"
1562,1,"[2,7,5]"
1563,0,"[1,5]"
1564,2,"[2,6,15,13]"
1565,1,"[0,11,10]"
1566,1,"[4,8,6]"
1567,0,"[0,5]"
1568,0,"[2,8]"
1569,2,"[3,10,13,15]"
1570,2,"[0,11,12,7]"
1571,1,"[2,5,8]"
1572,2,"[0,14,15,5]"
1573,1,"[4,14,8]"
1574,1,"[2,14,7]"
1575,2,"[0,14,15,11]"
1576,1,"[2,8,7]"
1577,0,"[3,8]"
1578,2,"[0,8,14,11]"
1579,0,"[3,13]"
1580,0,"[1,8]"
1581,2,"[3,10,15,10]"
1582,1,"[1,8,12]"
1583,0,"[2,6]"
1584,2,"[3,5,9,16]"
1585,0,"[2,14]"
1586,3,[17]
1587,0,"[2,13]"
1588,1,"[0,11,9]"
1589,2,"[4,7,12,14]"
1590,2,"[2,15,11,5]"
1591,2,"[0,10,10,5]"
1592,3,[17]
1593,1,"[3,7,14]"
1594,0,"[0,5]"
1595,2,"[0,16,16,5]"
1596,0,"[4,9]"
1597,0,"[3,9]"
1598,1,"[2,8,12]"
1599,1,"[4,11,10]"
1600,0,"[1,11]"
1601,2,"[2,10,5,15]"
1602,1,"[0,14,8]"
1603,2,"[0,11,8,15]"
1604,2,"[3,14,13,9]"
1605,2,"[0,6,7,8]"
1606,2,"[2,9,12,14]"
1607,1,"[1,15,9]"
1608,0,"[1,5]"
1609,2,"[0,9,13,9]"
1610,1,"[4,7,6]"
1611,1,"[1,9,10]"
1612,0,"[2,14]"
1613,3,[17]
1614,1,"[0,5,11]"
1615,0,"[1,9]"
1616,0,"[4,14]"
1617,2,"[4,8,12,15]"
1618,0,"[3,8]"
1619,2,"[0,5,6,6]"
1620,1,"[2,7,6]"
1621,1,"[2,7,11]"
1622,1,"[2,12,8]"
1623,1,"[2,5,13]"
1624,1,"[2,15,14]"
1625,1,"[4,8,5]"
1626,1,"[2,8,7]"
1627,1,"[3,12,5]"
1628,0,"[2,14]"
1629,2,"[3,13,8,8]"
1630,0,"[1,16]"
1631,2,"[1,8,10,12]"
1632,0,"[1,6]"
1633,2,"[4,8,13,9]"
1634,2,"[0,10,11,7]"
1635,0,"[1,13]"
1636,1,"[1,16,9]"
1637,0,"[2,9]"
1638,0,"[3,11]"
1639,3,[18]
1640,0,"[4,8]"
1641,3,[19]
1642,2,"[1,13,7,16]"
1643,0,"[3,10]"
1644,2,"[2,12,6,7]"
1645,0,"[2,13]"
1646,1,"[2,10,15]"
1647,0,"[1,14]"
1648,1,"[0,7,16]"
1649,1,"[0,13,13]"
1650,2,"[0,14,10,7]"
1651,1,"[0,13,5]"
1652,2,"[2,15,16,10]"
1653,0,"[2,10]"
1654,2,"[3,15,10,15]"
1655,1,"[2,14,7]"
1656,0,"[3,8]"
1657,1,"[2,16,13]"
1658,0,"[0,15]"
1659,2,"[4,10,6,13]"
1660,0,"[3,13]"
1661,1,"[1,7,13]"
1662,0,"[2,8]"
1663,0,"[2,9]"
1664,0,"[1,13]"
1665,0,"[0,6]"
1666,2,"[4,12,12,15]"
1667,2,"[2,6,16,13]"
1668,0,"[4,11]"
1669,1,"[0,10,13]"
1670,0,"[3,9]"
1671,0,"[1,12]"
1672,0,"[2,5]"
1673,1,"[0,11,7]"
1674,2,"[1,14,6,11]"
1675,0,"[0,6]"
1676,1,"[3,8,8]"
1677,1,"[0,10,12]"
1678,2,"[0,15,13,12]"
1679,0,"[2,5]"
1680,0,"[2,6]"
1681,1,"[2,9,7]"
1682,0,"[0,6]"
1683,0,"[2,8]"
1684,2,"[2,13,12,11]"
1685,0,"[2,14]"
1686,3,[17]
1687,3,[17]
1688,3,[19]
1689,1,"[0,6,16]"
1690,2,"[3,7,12,14]"
1691,1,"[4,14,13]"
1692,0,"[0,14]"
1693,0,"[2,6]"
1694,2,"[0,11,6,13]"
1695,1,"[2,8,8]"
1696,2,"[1,8,15,15]"
1697,0,"[0,14]"
1698,1,"[0,15,15]"
1699,0,"[2,12]"
1700,2,"[0,15,14,11]"
1701,0,"[1,11]"
1702,2,"[1,8,8,12]"
1703,1,"[1,9,9]"
1704,2,"[3,8,12,14]"
1705,2,"[0,14,13,6]"
1706,0,"[1,5]"
1707,0,"[3,16]"
1708,1,"[3,8,14]"
1709,0,"[0,9]"
1710,1,"[4,12,11]"
1711,2,"[3,11,12,10]"
1712,0,"[0,12]"
1713,1,"[2,16,6]"
1714,0,"[4,11]"
1715,3,[18]
1716,1,"[0,16,12]"
1717,1,"[4,7,10]"
1718,2,"[0,8,5,11]"
1719,2,"[4,11,9,11]"
1720,0,"[2,7]"
1721,0,"[4,6]"
1722,0,"[0,16]"
1723,1,"[3,5,16]"
1724,1,"[4,8,14]"
1725,2,"[3,11,16,16]"
1726,0,"[4,12]"
1727,3,[19]
1728,0,"[3,5]"
1729,0,"[2,5]"
1730,2,"[2,8,15,7]"
1731,1,"[2,14,11]"
1732,0,"[2,7]"
1733,0,"[0,16]"
1734,1,"[4,6,7]"
1735,1,"[3,9,6]"
1736,0,"[3,15]"
1737,2,"[0,12,7,6]"
1738,2,"[1,12,10,7]"
1739,0,"[4,5]"
1740,0,"[2,9]"
1741,2,"[0,7,16,16]"
1742,0,"[1,11]"
1743,0,"[4,15]"
1744,0,"[3,5]"
1745,0,"[4,16]"
1746,2,"[4,6,14,13]"
1747,1,"[4,16,14]"
1748,0,"[4,15]"
1749,0,"[0,8]"
1750,1,"[4,6,7]"
1751,1,"[1,6,16]"
1752,1,"[2,14,7]"
1753,2,"[1,5,6,15]"
1754,0,"[2,16]"
1755,2,"[2,16,8,12]"
1756,1,"[4,10,11]"
1757,2,"[3,14,10,11]"
1758,1,"[2,6,10]"
1759,1,"[4,12,15]"
1760,2,"[3,10,15,10]"
1761,0,"[0,7]"
1762,2,"[4,7,9,16]"
1763,0,"[1,16]"
1764,0,"[0,15]"
1765,1,"[4,5,10]"
1766,1,"[0,13,12]"
1767,0,"[1,6]"
1768,2,"[3,14,9,9]"
1769,0,"[1,13]"
1770,0,"[4,6]"
1771,0,"[2,10]"
1772,1,"[0,5,13]"
1773,1,"[2,16,7]"
1774,1,"[2,16,6]"
1775,1,"[4,6,5]"
1776,1,"[3,16,15]"
1777,0,"[0,16]"
1778,1,"[4,10,12]"
1779,2,"[0,14,6,8]"
1780,0,"[3,7]"
1781,2,"[0,9,13,11]"
1782,2,"[1,15,15,16]"
1783,0,"[1,16]"
1784,1,"[2,6,9]"
1785,2,"[2,8,12,7]"
1786,0,"[1,16]"
1787,2,"[0,10,5,15]"
1788,0,"[0,10]"
1789,2,"[0,5,5,14]"
1790,1,"[2,6,10]"
1791,1,"[4,10,15]"
1792,2,"[1,8,9,14]"
1793,1,"[4,8,10]"
1794,0,"[2,10]"
1795,3,[19]
1796,2,"[1,13,5,7]"
1797,0,"[4,11]"
1798,1,"[4,12,16]"
1799,0,"[4,10]"
1800,2,"[4,7,10,13]"
1801,1,"[4,6,13]"
1802,0,"[4,13]"
1803,2,"[3,11,6,15]"
1804,2,"[0,10,7,13]"
1805,0,"[2,10]"
1806,1,"[0,12,16]"
1807,1,"[2,11,10]"
1808,1,"[0,14,10]"
1809,0,"[3,5]"
1810,1,"[1,15,11]"
1811,2,"[2,13,12,5]"
1812,0,"[2,15]"
1813,1,"[2,8,5]"
1814,0,"[1,5]"
1815,0,"[1,6]"
1816,0,"[2,14]"
1817,0,"[1,10]"
1818,0,"[3,12]"
1819,1,"[3,13,12]"
1820,1,"[0,9,5]"
1821,1,"[2,8,5]"
1822,2,"[1,6,16,15]"
1823,1,"[4,5,13]"
1824,2,"[2,6,16,6]"
1825,1,"[4,7,11]"
1826,3,[19]
1827,1,"[3,11,8]"
1828,0,"[4,8]"
1829,2,"[3,14,11,16]"
1830,1,"[4,6,15]"
1831,2,"[0,16,9,9]"
1832,2,"[0,11,15,10]"
1833,2,"[2,8,8,16]"
1834,1,"[3,15,6]"
1835,2,"[1,7,15,8]"
1836,1,"[1,10,16]"
1837,0,"[1,10]"
1838,1,"[0,13,10]"
1839,1,"[1,16,7]"
1840,3,[18]
1841,2,"[3,15,5,16]"
1842,1,"[3,12,6]"
1843,2,"[4,13,8,5]"
1844,2,"[2,10,12,16]"
1845,1,"[2,5,10]"
1846,0,"[0,12]"
1847,2,"[1,12,14,7]"
1848,0,"[4,7]"
1849,0,"[2,15]"
1850,0,"[1,11]"
1851,0,"[4,11]"
1852,0,"[2,10]"
1853,2,"[0,6,14,15]"
1854,2,"[0,5,16,5]"
1855,2,"[1,6,11,7]"
1856,1,"[3,8,8]"
1857,1,"[3,11,9]"
1858,2,"[4,16,6,11]"
1859,0,"[1,10]"
1860,1,"[3,11,10]"
1861,1,"[1,13,6]"
1862,0,"[4,16]"
1863,2,"[4,6,6,12]"
1864,1,"[1,10,15]"
1865,2,"[3,9,15,9]"
1866,1,"[3,11,14]"
1867,0,"[1,12]"
1868,2,"[1,7,7,11]"
1869,1,"[1,16,5]"
1870,0,"[3,9]"
1871,2,"[2,7,10,8]"
1872,1,"[0,6,15]"
1873,0,"[0,16]"
1874,3,[18]
1875,0,"[1,14]"
1876,1,"[0,16,7]"
1877,0,"[4,15]"
1878,0,"[4,8]"
1879,1,"[1,8,9]"
1880,0,"[3,14]"
1881,2,"[4,9,10,13]"
1882,0,"[0,12]"
1883,1,"[1,5,16]"
1884,1,"[3,15,6]"
1885,0,"[0,6]"
1886,0,"[2,15]"
1887,1,"[2,14,13]"
1888,1,"[4,11,5]"
1889,0,"[2,16]"
1890,0,"[3,14]"
1891,0,"[4,6]"
1892,1,"[3,14,6]"
1893,0,"[0,6]"
1894,0,"[3,14]"
1895,0,"[3,5]"
1896,0,"[2,6]"
1897,0,"[0,16]"
1898,2,"[0,10,15,13]"
1899,0,"[1,5]"
1900,2,"[0,5,11,11]"
1901,0,"[3,10]"
1902,1,"[3,8,8]"
1903,1,"[1,6,6]"
1904,3,[19]
1905,1,"[1,16,16]"
1906,2,"[0,6,5,12]"
1907,1,"[2,13,12]"
1908,0,"[4,14]"
1909,2,"[0,11,15,10]"
1910,0,"[3,8]"
1911,2,"[3,8,7,11]"
1912,0,"[4,12]"
1913,1,"[2,7,5]"
1914,2,"[4,5,7,14]"
1915,2,"[3,11,12,7]"
1916,2,"[0,9,8,5]"
1917,2,"[0,13,10,13]"
1918,0,"[2,10]"
1919,1,"[3,9,10]"
1920,0,"[4,14]"
1921,1,"[3,11,16]"
1922,2,"[3,14,13,12]"
1923,2,"[4,12,13,13]"
1924,0,"[4,8]"
1925,0,"[2,16]"
1926,0,"[2,15]"
1927,2,"[4,16,11,14]"
1928,2,"[4,12,10,6]"
1929,1,"[2,10,11]"
1930,0,"[4,5]"
1931,2,"[0,8,11,9]"
1932,1,"[4,13,5]"
1933,3,[17]
1934,1,"[0,12,9]"
1935,3,[18]
1936,1,"[4,5,6]"
1937,2,"[3,6,15,10]"
1938,2,"[2,6,7,5]"
1939,2,"[1,16,16,8]"
1940,0,"[2,7]"
1941,2,"[3,11,7,14]"
1942,2,"[2,16,13,11]"
1943,2,"[1,10,9,7]"
1944,1,"[3,6,13]"
1945,1,"[3,5,10]"
1946,1,"[3,9,5]"
1947,2,"[4,6,9,11]"
1948,2,"[3,10,15,10]"
1949,0,"[4,9]"
1950,0,"[3,12]"
1951,0,"[4,7]"
1952,1,"[2,14,9]"
1953,1,"[0,15,6]"
1954,1,"[4,12,7]"
1955,0,"[4,5]"
1956,1,"[4,10,16]"
1957,0,"[1,5]"
1958,0,"[2,12]"
1959,1,"[3,11,14]"
1960,2,"[3,9,9,12]"
1961,2,"[3,16,16,15]"
1962,1,"[2,10,14]"
1963,0,"[1,8]"
1964,1,"[1,13,16]"
1965,0,"[4,8]"
1966,2,"[2,6,11,6]"
1967,2,"[2,12,15,6]"
1968,3,[18]
1969,0,"[2,15]"
1970,0,"[1,15]"
1971,0,"[1,13]"
1972,2,"[1,5,6,10]"
1973,0,"[1,7]"
1974,0,"[2,9]"
1975,2,"[0,6,16,10]"
1976,1,"[1,10,15]"
1977,2,"[3,10,9,14]"
1978,0,"[4,8]"
1979,0,"[0,8]"
1980,0,"[2,8]"
1981,0,"[4,13]"
1982,0,"[0,8]"
1983,2,"[1,5,15,9]"
1984,3,[19]
1985,1,"[2,15,9]"
1986,3,[18]
1987,2,"[0,13,14,8]"
1988,2,"[1,13,15,7]"
1989,2,"[4,14,16,13]"
1990,0,"[0,7]"
1991,1,"[4,13,8]"
1992,2,"[3,16,9,10]"
1993,2,"[0,5,12,9]"
1994,0,"[0,13]"
1995,2,"[0,5,10,16]"
1996,2,"[2,14,14,15]"
1997,0,"[2,12]"
1998,1,"[3,15,16]"
1999,2,"[2,15,12,8]"
2000,0,"[3,13]"
2001,3,[18]
2002,0,"[0,5]"
2003,1,"[0,6,10]"
2004,0,"[3,10]"
2005,0,"[0,15]"
2006,1,"[1,8,14]"
2007,1,"[2,14,8]"
2008,1,"[4,10,13]"
2009,0,"[4,5]"
2010,2,"[1,11,8,12]"
